closure,fold,seed,stratum,feature_set,n,positive_prevalence,auprc,auroc,normalized_ap
strict,fold_d,42,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,4074,0.06602847324496809,0.07875415376855846,0.5185004078960866,0.013625340986361935
strict,fold_d,42,medium,coordinate_plus_frozen_sequence_fm,5069,0.06707437364371671,0.07539762918694179,0.4942638040625427,0.008921671040094718
strict,fold_d,42,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,5069,0.06707437364371671,0.07681426015760899,0.4914669187615837,0.010440153254159434
1hop,fold_e,20260806,high,coordinate_plus_frozen_sequence_fm,7689,0.07166081415008453,0.08789396172301295,0.5425996392610496,0.01748622466912953
1hop,fold_e,20260806,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,7689,0.07166081415008453,0.08996057360735055,0.5402027643770541,0.019712363472529894
1hop,fold_e,20260806,low,coordinate_plus_frozen_sequence_fm,4029,0.06751054852320675,0.08407403827845579,0.5407773137202712,0.017762656434362097
1hop,fold_e,20260806,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,4029,0.06751054852320675,0.08366005676283006,0.5357044301617373,0.017318703406292876
1hop,fold_e,20260806,medium,coordinate_plus_frozen_sequence_fm,8272,0.061532882011605415,0.06777973691997202,0.5233367338442619,0.006656445163211204
1hop,fold_e,20260806,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,8272,0.061532882011605415,0.06769446281474588,0.5225380229171321,0.006565579853610449
strict,fold_e,20260806,high,coordinate_plus_frozen_sequence_fm,7689,0.07166081415008453,0.08789396172301295,0.5425996392610496,0.01748622466912953
strict,fold_e,20260806,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,7689,0.07166081415008453,0.09082771265034281,0.5422669447892443,0.020646439138202004
strict,fold_e,20260806,low,coordinate_plus_frozen_sequence_fm,4029,0.06751054852320675,0.08407403827845579,0.5407773137202712,0.017762656434362097
strict,fold_e,20260806,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,4029,0.06751054852320675,0.08506954020784313,0.5479697701545351,0.018830230901623633
strict,fold_e,20260806,medium,coordinate_plus_frozen_sequence_fm,8272,0.061532882011605415,0.06777973691997202,0.5233367338442619,0.006656445163211204
strict,fold_e,20260806,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,8272,0.061532882011605415,0.06864179692550455,0.5205442825229851,0.007575028232355232
1hop,fold_e,314159,high,coordinate_plus_frozen_sequence_fm,7689,0.07166081415008453,0.08789396172301295,0.5425996392610496,0.01748622466912953
1hop,fold_e,314159,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,7689,0.07166081415008453,0.09038866070773693,0.5416888929117898,0.020173495682514614
1hop,fold_e,314159,low,coordinate_plus_frozen_sequence_fm,4029,0.06751054852320675,0.08407403827845579,0.5407773137202712,0.017762656434362097
1hop,fold_e,314159,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,4029,0.06751054852320675,0.08287753684527101,0.5349890987803161,0.01647953046302819
1hop,fold_e,314159,medium,coordinate_plus_frozen_sequence_fm,8272,0.061532882011605415,0.06777973691997202,0.5233367338442619,0.006656445163211204
1hop,fold_e,314159,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,8272,0.061532882011605415,0.06822572691584139,0.5240582562945938,0.007131677579265745
strict,fold_e,314159,high,coordinate_plus_frozen_sequence_fm,7689,0.07166081415008453,0.08789396172301295,0.5425996392610496,0.01748622466912953
strict,fold_e,314159,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,7689,0.07166081415008453,0.09124341559110835,0.5444813907213711,0.021094231224437116
