closure,fold,seed,stratum,feature_set,n,positive_prevalence,auprc,auroc,normalized_ap
1hop,fold_c,42,medium,coordinate_plus_frozen_sequence_fm,113192,0.02689235988409075,0.037750680046593085,0.5367309767477106,0.01115839575692672
1hop,fold_c,42,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,113192,0.02689235988409075,0.05213462347863647,0.5502823265097343,0.025939847303571732
strict,fold_c,42,high,coordinate_plus_frozen_sequence_fm,131313,0.044222582684121145,0.06241007059711327,0.5027062169232352,0.01902899941292635
strict,fold_c,42,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,131313,0.044222582684121145,0.061512088540694926,0.4942967214505247,0.018089468890286304
strict,fold_c,42,low,coordinate_plus_frozen_sequence_fm,92634,0.022173284107347195,0.07699960214878673,0.5371580217759273,0.05606956442316969
strict,fold_c,42,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,92634,0.022173284107347195,0.07360199803735706,0.5529066442527792,0.05259491594383456
strict,fold_c,42,medium,coordinate_plus_frozen_sequence_fm,113192,0.02689235988409075,0.037750680046593085,0.5367309767477106,0.01115839575692672
strict,fold_c,42,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,113192,0.02689235988409075,0.04890446736331445,0.5488047958839944,0.022620424063880314
1hop,fold_d,20260806,high,coordinate_plus_frozen_sequence_fm,234743,0.04149644504841465,0.058395440720256535,0.5507531249256272,0.017630603021285055
1hop,fold_d,20260806,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,234743,0.04149644504841465,0.06150232045068356,0.5679129461588397,0.020871988735899287
1hop,fold_d,20260806,low,coordinate_plus_frozen_sequence_fm,82493,0.02837816542009625,0.03317359774364417,0.5322213056832343,0.004935492547490254
1hop,fold_d,20260806,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,82493,0.02837816542009625,0.03496468882420005,0.5295893723539968,0.006778896037213479
1hop,fold_d,20260806,medium,coordinate_plus_frozen_sequence_fm,95223,0.027356836058515275,0.08841996568370646,0.5527207808649476,0.06278060843788011
1hop,fold_d,20260806,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,95223,0.027356836058515275,0.08846328395042002,0.5594999815352011,0.06282514508638544
