closure,fold,seed,stratum,feature_set,n,positive_prevalence,auprc,auroc,normalized_ap
strict,fold_d,20260806,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,10955,0.40885440438156095,0.54431727448051,0.6421056654339563,0.22915314112631058
strict,fold_d,20260806,medium,coordinate_plus_frozen_sequence_fm,11564,0.42701487374610864,0.5526548516097417,0.6501329586785589,0.2192726688824408
strict,fold_d,20260806,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,11564,0.42701487374610864,0.5589947839029186,0.6511402880780537,0.23033741036120586
1hop,fold_d,314159,high,coordinate_plus_frozen_sequence_fm,17333,0.49500951941383486,0.6188843183698005,0.6563989782257804,0.2453012556042217
1hop,fold_d,314159,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,17333,0.49500951941383486,0.6229672779191807,0.6594603994581146,0.25338647642787154
1hop,fold_d,314159,low,coordinate_plus_frozen_sequence_fm,10955,0.40885440438156095,0.547894763219748,0.6420545725636665,0.2352049306782487
1hop,fold_d,314159,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,10955,0.40885440438156095,0.5442129629547712,0.6420301638240138,0.22897668455366244
1hop,fold_d,314159,medium,coordinate_plus_frozen_sequence_fm,11564,0.42701487374610864,0.5526548516097417,0.6501329586785589,0.2192726688824408
1hop,fold_d,314159,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,11564,0.42701487374610864,0.5569405730459226,0.6547244846051803,0.22675230707863697
strict,fold_d,314159,high,coordinate_plus_frozen_sequence_fm,17333,0.49500951941383486,0.6188843183698005,0.6563989782257804,0.2453012556042217
strict,fold_d,314159,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,17333,0.49500951941383486,0.6197310420011621,0.6549654836956333,0.2469779676689299
strict,fold_d,314159,low,coordinate_plus_frozen_sequence_fm,10955,0.40885440438156095,0.547894763219748,0.6420545725636665,0.2352049306782487
strict,fold_d,314159,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,10955,0.40885440438156095,0.5467180131463802,0.6421055275314724,0.23321430420299497
strict,fold_d,314159,medium,coordinate_plus_frozen_sequence_fm,11564,0.42701487374610864,0.5526548516097417,0.6501329586785589,0.2192726688824408
strict,fold_d,314159,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,11564,0.42701487374610864,0.5614130132183927,0.6528063135307637,0.23455781540257958
1hop,fold_d,42,high,coordinate_plus_frozen_sequence_fm,17333,0.49500951941383486,0.6188843183698005,0.6563989782257804,0.2453012556042217
1hop,fold_d,42,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,17333,0.49500951941383486,0.6198367291714009,0.6579913460240205,0.24718725313925413
1hop,fold_d,42,low,coordinate_plus_frozen_sequence_fm,10955,0.40885440438156095,0.547894763219748,0.6420545725636665,0.2352049306782487
1hop,fold_d,42,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,10955,0.40885440438156095,0.5468444538651318,0.6413111747485107,0.23342819519649766
1hop,fold_d,42,medium,coordinate_plus_frozen_sequence_fm,11564,0.42701487374610864,0.5526548516097417,0.6501329586785589,0.2192726688824408
1hop,fold_d,42,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,11564,0.42701487374610864,0.5563972565390888,0.6513043508292443,0.2258040861180233
strict,fold_d,42,high,coordinate_plus_frozen_sequence_fm,17333,0.49500951941383486,0.6188843183698005,0.6563989782257804,0.2453012556042217
