closure,fold,seed,stratum,feature_set,n,positive_prevalence,auprc,auroc,normalized_ap
strict,fold_b,314159,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,10838,0.04438088208156486,0.07197165143513805,0.5694554708748008,0.02887214041267029
1hop,fold_b,42,high,coordinate_plus_frozen_sequence_fm,17978,0.056235398820780956,0.07756732819405479,0.5560255530649273,0.022603019170903342
1hop,fold_b,42,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,17978,0.056235398820780956,0.07638838376235513,0.555018215670531,0.021353825854872426
1hop,fold_b,42,low,coordinate_plus_frozen_sequence_fm,8328,0.03854466858789626,0.04409976159058355,0.5442052845504732,0.005777796244083898
1hop,fold_b,42,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,8328,0.03854466858789626,0.046149430926719526,0.5528982234003191,0.007909636662635217
1hop,fold_b,42,medium,coordinate_plus_frozen_sequence_fm,10838,0.04438088208156486,0.06109211807298565,0.56083916448887,0.01748733954571966
1hop,fold_b,42,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,10838,0.04438088208156486,0.07134760225391548,0.5577382255957133,0.02821910912696109
strict,fold_b,42,high,coordinate_plus_frozen_sequence_fm,17978,0.056235398820780956,0.07756732819405479,0.5560255530649273,0.022603019170903342
strict,fold_b,42,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,17978,0.056235398820780956,0.07573355912762755,0.549829024596941,0.020659982672039143
strict,fold_b,42,low,coordinate_plus_frozen_sequence_fm,8328,0.03854466858789626,0.04409976159058355,0.5442052845504732,0.005777796244083898
strict,fold_b,42,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,8328,0.03854466858789626,0.04480362200847743,0.5501510166143565,0.006509874370750593
strict,fold_b,42,medium,coordinate_plus_frozen_sequence_fm,10838,0.04438088208156486,0.06109211807298565,0.56083916448887,0.01748733954571966
strict,fold_b,42,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,10838,0.04438088208156486,0.06872350144596714,0.5755911064398078,0.025473139777096837
1hop,fold_c,20260806,high,coordinate_plus_frozen_sequence_fm,8436,0.04836415362731152,0.06565112591283202,0.5378224315386344,0.01816553290989673
1hop,fold_c,20260806,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,8436,0.04836415362731152,0.06331569604689526,0.5437844077591176,0.015711411541057346
1hop,fold_c,20260806,low,coordinate_plus_frozen_sequence_fm,6899,0.03232352514857226,0.04989733266734227,0.5647631432586308,0.018160829549429942
1hop,fold_c,20260806,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,6899,0.03232352514857226,0.0460379763762308,0.5500232410051936,0.014172558271362533
1hop,fold_c,20260806,medium,coordinate_plus_frozen_sequence_fm,7633,0.03380060264640377,0.040990393095738396,0.5238998817500986,0.0074413112542062645
1hop,fold_c,20260806,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,7633,0.03380060264640377,0.04230055355673401,0.5278552095651031,0.008797305125227218
strict,fold_c,20260806,high,coordinate_plus_frozen_sequence_fm,8436,0.04836415362731152,0.06565112591283202,0.5378224315386344,0.01816553290989673
strict,fold_c,20260806,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,8436,0.04836415362731152,0.06543223753950153,0.5457264464081597,0.017935520164827468
strict,fold_c,20260806,low,coordinate_plus_frozen_sequence_fm,6899,0.03232352514857226,0.04989733266734227,0.5647631432586308,0.018160829549429942
strict,fold_c,20260806,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,6899,0.03232352514857226,0.04877986416716376,0.5681639874579176,0.017006033985809285
strict,fold_c,20260806,medium,coordinate_plus_frozen_sequence_fm,7633,0.03380060264640377,0.040990393095738396,0.5238998817500986,0.0074413112542062645
strict,fold_c,20260806,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,7633,0.03380060264640377,0.04092084872283261,0.5243918013401656,0.00736933400696696
1hop,fold_c,314159,high,coordinate_plus_frozen_sequence_fm,8436,0.04836415362731152,0.06565112591283202,0.5378224315386344,0.01816553290989673
1hop,fold_c,314159,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,8436,0.04836415362731152,0.06314476507046099,0.5308367710562053,0.015531793489587557
1hop,fold_c,314159,low,coordinate_plus_frozen_sequence_fm,6899,0.03232352514857226,0.04989733266734227,0.5647631432586308,0.018160829549429942
1hop,fold_c,314159,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,6899,0.03232352514857226,0.046497643455858224,0.5527154360576807,0.014647579718688719
