closure,fold,seed,stratum,feature_set,n,positive_prevalence,auprc,auroc,normalized_ap
1hop,fold_b,314159,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,13707,0.4364193477785073,0.5335054430833897,0.6074393406757489,0.1722665512419446
1hop,fold_b,314159,medium,coordinate_plus_frozen_sequence_fm,15674,0.46567564118923055,0.553305143490115,0.6108152537763301,0.16400057541063426
1hop,fold_b,314159,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,15674,0.46567564118923055,0.5535221726937561,0.6124621446814428,0.16440675042411154
strict,fold_b,314159,high,coordinate_plus_frozen_sequence_fm,21747,0.4960684232307905,0.6144623011234194,0.6319635836853464,0.23494038347759838
strict,fold_b,314159,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,21747,0.4960684232307905,0.6131432572759195,0.6340539203610667,0.23232287763294276
strict,fold_b,314159,low,coordinate_plus_frozen_sequence_fm,13707,0.4364193477785073,0.5346964591231838,0.6109270746435639,0.17437985310051518
strict,fold_b,314159,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,13707,0.4364193477785073,0.5350522456308392,0.607015826335533,0.1750111496261376
strict,fold_b,314159,medium,coordinate_plus_frozen_sequence_fm,15674,0.46567564118923055,0.553305143490115,0.6108152537763301,0.16400057541063426
strict,fold_b,314159,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,15674,0.46567564118923055,0.549238691151616,0.6072255491960665,0.15639011881915585
1hop,fold_b,42,high,coordinate_plus_frozen_sequence_fm,21747,0.4960684232307905,0.6144623011234194,0.6319635836853464,0.23494038347759838
1hop,fold_b,42,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,21747,0.4960684232307905,0.6179434142216882,0.6401053419082546,0.2418482917309109
1hop,fold_b,42,low,coordinate_plus_frozen_sequence_fm,13707,0.4364193477785073,0.5346964591231838,0.6109270746435639,0.17437985310051518
1hop,fold_b,42,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,13707,0.4364193477785073,0.5383725839977969,0.6107061529788935,0.18090265486832383
1hop,fold_b,42,medium,coordinate_plus_frozen_sequence_fm,15674,0.46567564118923055,0.553305143490115,0.6108152537763301,0.16400057541063426
1hop,fold_b,42,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,15674,0.46567564118923055,0.5536578141125631,0.6114632918432907,0.16466060637615693
strict,fold_b,42,high,coordinate_plus_frozen_sequence_fm,21747,0.4960684232307905,0.6144623011234194,0.6319635836853464,0.23494038347759838
strict,fold_b,42,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,21747,0.4960684232307905,0.6165405694939133,0.6367923987283576,0.23906449172224956
strict,fold_b,42,low,coordinate_plus_frozen_sequence_fm,13707,0.4364193477785073,0.5346964591231838,0.6109270746435639,0.17437985310051518
strict,fold_b,42,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,13707,0.4364193477785073,0.5308343425317867,0.6062577267941907,0.1675270334088286
strict,fold_b,42,medium,coordinate_plus_frozen_sequence_fm,15674,0.46567564118923055,0.553305143490115,0.6108152537763301,0.16400057541063426
strict,fold_b,42,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,15674,0.46567564118923055,0.5550607215483117,0.6118790347481663,0.16728617905053578
