family,stratum,context,mean_n,mean_prevalence,sufficiently_powered,metric,p_fold_signflip,mean,std,ci95_low,ci95_high,n_runs,n_folds,undefined_runs,q_bh
length,"bp[1000,10000)",1hop,3830.4,0.6012375222628602,True,balanced_accuracy,0.0625,0.20882381823647314,0.010465094344017795,0.20262819020037984,0.21624278211278344,15,5,0,0.075
length,"bp[1000,10000)",1hop,3830.4,0.6012375222628602,True,f1,0.0625,0.08912359004111571,0.009147388447988791,0.08236419272869219,0.09681504738363056,15,5,0,0.0875
length,"bp[1000,10000)",1hop,3830.4,0.6012375222628602,True,precision,0.0625,0.13319848760196684,0.011461908508104687,0.1257081141868061,0.1423638381237457,15,5,0,0.0875
length,"bp[1000,10000)",1hop,3830.4,0.6012375222628602,True,recall,0.125,-0.009274924579922865,0.010496266673760633,-0.016318064949824157,0.0006656899996792165,15,5,0,0.4375
length,"bp[1000,10000)",strict,3830.4,0.6012375222628602,True,auprc,0.0625,0.03703470419624077,0.006281901612971534,0.031856237310965874,0.04209306498364525,15,5,0,0.0625
length,"bp[1000,10000)",strict,3830.4,0.6012375222628602,True,auroc,0.0625,0.06677193627513557,0.0072893160722028285,0.06089847711241521,0.07293656207581492,15,5,0,0.0625
length,"bp[1000,10000)",strict,3830.4,0.6012375222628602,True,normalized_ap,0.0625,0.09250411386994688,0.011875266765212509,0.08218451174726515,0.10120435093081662,15,5,0,0.0625
length,"bp[1000,10000)",strict,3830.4,0.6012375222628602,True,balanced_accuracy,0.0625,0.15067438483445203,0.01426110874972953,0.14013378224095166,0.1617197133213034,15,5,0,0.075
length,"bp[1000,10000)",strict,3830.4,0.6012375222628602,True,f1,0.0625,0.06263242215634629,0.008305062575595426,0.056338087728431865,0.06999127888221304,15,5,0,0.0875
length,"bp[1000,10000)",strict,3830.4,0.6012375222628602,True,precision,0.0625,0.09049996894744212,0.01237495406509055,0.0811513077965427,0.1006618070731719,15,5,0,0.0875
length,"bp[1000,10000)",strict,3830.4,0.6012375222628602,True,recall,0.1875,-0.005569798519891878,0.008886559711172822,-0.011718816880450717,0.002081330917047028,15,5,0,0.65625
length,"bp[10000,100000)",1hop,568.8,0.6644886188440061,True,auprc,0.0625,0.026069725635916717,0.020843676501505648,0.011153715276518877,0.04427897314673696,15,5,0,0.075
length,"bp[10000,100000)",1hop,568.8,0.6644886188440061,True,auroc,0.0625,0.06706111438490589,0.02546659507942125,0.051227959443473754,0.0904623759376947,15,5,0,0.0625
length,"bp[10000,100000)",1hop,568.8,0.6644886188440061,True,normalized_ap,0.0625,0.07522899696422283,0.05883846919493063,0.034047934799248177,0.1267474456235874,15,5,0,0.075
length,"bp[10000,100000)",1hop,568.8,0.6644886188440061,True,balanced_accuracy,0.0625,0.09572100258812362,0.016654923317191275,0.08518753388806291,0.10868545229608265,15,5,0,0.075
length,"bp[10000,100000)",1hop,568.8,0.6644886188440061,True,f1,0.0625,0.028013937908408316,0.0061602665052634155,0.02440919634692059,0.03174974895604455,15,5,0,0.0875
length,"bp[10000,100000)",1hop,568.8,0.6644886188440061,True,precision,0.0625,0.04809846228151849,0.010307593034840619,0.041336164602070596,0.05633661552049943,15,5,0,0.0875
length,"bp[10000,100000)",1hop,568.8,0.6644886188440061,True,recall,0.0625,-0.015083814669005206,0.015082572809656148,-0.02675204693589928,-0.0034121793936388056,15,5,0,0.4375
length,"bp[10000,100000)",strict,568.8,0.6644886188440061,True,auprc,0.0625,0.02049519876759173,0.013127546746053922,0.011199137289435834,0.03089000124267257,15,5,0,0.0625
length,"bp[10000,100000)",strict,568.8,0.6644886188440061,True,auroc,0.0625,0.06250286108891111,0.016584646056879388,0.04899722543878694,0.07429045733131656,15,5,0,0.0625
length,"bp[10000,100000)",strict,568.8,0.6644886188440061,True,normalized_ap,0.0625,0.058492231348922896,0.03289463948611097,0.035278397694160066,0.08293920487783135,15,5,0,0.0625
length,"bp[10000,100000)",strict,568.8,0.6644886188440061,True,balanced_accuracy,0.0625,0.0650863142458045,0.02091234739103241,0.04908319269943319,0.08088146317970521,15,5,0,0.075
length,"bp[10000,100000)",strict,568.8,0.6644886188440061,True,f1,0.0625,0.019902807266576464,0.008229779439280221,0.01357845356795409,0.0259751331036798,15,5,0,0.0875
length,"bp[10000,100000)",strict,568.8,0.6644886188440061,True,precision,0.0625,0.03205069931195019,0.012106699789144311,0.02286857866599625,0.04164776198795407,15,5,0,0.0875
length,"bp[10000,100000)",strict,568.8,0.6644886188440061,True,recall,0.1875,-0.007847426646850215,0.012341698155923161,-0.016243159658933616,0.0015227907139060632,15,5,0,0.65625
length,"bp[100000,1e+06)",1hop,27.0,0.568742271683448,False,auprc,0.125,-0.06894462721660029,0.06266178087060419,-0.11758786754585242,-0.018140476249565135,15,5,0,0.125
length,"bp[100000,1e+06)",1hop,27.0,0.568742271683448,False,auroc,0.0625,-0.09200048100048104,0.06088786191361886,-0.13222254689754687,-0.05611085257335257,15,5,0,0.0625
length,"bp[100000,1e+06)",1hop,27.0,0.568742271683448,False,normalized_ap,0.125,-0.1657894241473918,0.1381969209766885,-0.2730596491090129,-0.05389774925105189,15,5,0,0.125
length,"bp[100000,1e+06)",1hop,27.0,0.568742271683448,False,balanced_accuracy,0.5,-0.012936628186628189,0.0336540283098434,-0.038333333333333344,0.010142156685906688,15,5,0,0.5
length,"bp[100000,1e+06)",1hop,27.0,0.568742271683448,False,f1,0.25,-0.022255104181782146,0.036282368099183365,-0.050777358523186496,0.001739853237223188,15,5,0,0.2916666666666667
length,"bp[100000,1e+06)",1hop,27.0,0.568742271683448,False,precision,0.5,-0.006952563776093165,0.018287077680211476,-0.02090301855007731,0.005343200590259455,15,5,0,0.5833333333333334
length,"bp[100000,1e+06)",1hop,27.0,0.568742271683448,False,recall,0.25,-0.057396825396825404,0.07937516489205736,-0.1187301587301588,-0.005333333333333324,15,5,0,0.4375
length,"bp[100000,1e+06)",strict,27.0,0.568742271683448,False,auprc,0.0625,-0.07495411930852622,0.07614016778253786,-0.12993269200712365,-0.023760024988034496,15,5,0,0.0625
length,"bp[100000,1e+06)",strict,27.0,0.568742271683448,False,auroc,0.0625,-0.07198316498316501,0.05411106213958218,-0.10836666065416069,-0.03292508417508422,15,5,0,0.0625
length,"bp[100000,1e+06)",strict,27.0,0.568742271683448,False,normalized_ap,0.0625,-0.1785975838836941,0.16768764595671587,-0.302303469480397,-0.06533636014633272,15,5,0,0.0625
length,"bp[100000,1e+06)",strict,27.0,0.568742271683448,False,balanced_accuracy,0.5,-0.004365079365079364,0.013315473086119786,-0.013888888888888876,0.0009920634920634885,15,5,0,0.5
length,"bp[100000,1e+06)",strict,27.0,0.568742271683448,False,f1,0.5,-0.0026463436671041378,0.00567849489347967,-0.006872375333930802,0.0,15,5,0,0.5833333333333334
length,"bp[100000,1e+06)",strict,27.0,0.568742271683448,False,precision,0.5,-0.0021487550899315605,0.006865557580913898,-0.007053207053207059,0.0006535947712418277,15,5,0,0.5833333333333334
length,"bp[100000,1e+06)",strict,27.0,0.568742271683448,False,recall,1.0,-0.0031746031746031707,0.012295185226055274,-0.012698412698412683,0.0,15,5,0,1.0
length,"bp[50,100)",1hop,12369.2,0.5923452931263335,True,auprc,0.0625,0.05469919639735248,0.004941058986228045,0.05108309305238724,0.05863770757549888,15,5,0,0.075
length,"bp[50,100)",1hop,12369.2,0.5923452931263335,True,auroc,0.0625,0.06454648643091328,0.0038738357602098603,0.06143147714559757,0.06747305438077147,15,5,0,0.0625
length,"bp[50,100)",1hop,12369.2,0.5923452931263335,True,normalized_ap,0.0625,0.13408835021827706,0.010596660257077173,0.12636873403452356,0.14209027695863694,15,5,0,0.075
length,"bp[50,100)",1hop,12369.2,0.5923452931263335,True,balanced_accuracy,0.0625,0.06806373413349051,0.012057743502850861,0.05802180221264965,0.07761894128220559,15,5,0,0.075
length,"bp[50,100)",1hop,12369.2,0.5923452931263335,True,f1,0.0625,0.03375527588516176,0.0037595071176777803,0.03094778611952561,0.03686721454519709,15,5,0,0.0875
length,"bp[50,100)",1hop,12369.2,0.5923452931263335,True,precision,0.0625,0.0506086929467486,0.011933063259295678,0.04055641667996059,0.05987422050525569,15,5,0,0.0875
length,"bp[50,100)",1hop,12369.2,0.5923452931263335,True,recall,0.8125,0.004019371112797102,0.024062181370097736,-0.013059728238989102,0.025304842881484057,15,5,0,0.9479166666666666
length,"bp[50,100)",strict,12369.2,0.5923452931263335,True,auprc,0.0625,0.0474860115617745,0.00223153748079399,0.04590351662578951,0.048959379166302046,15,5,0,0.0625
length,"bp[50,100)",strict,12369.2,0.5923452931263335,True,auroc,0.0625,0.05192210676800944,0.00321291236486106,0.049242201971536004,0.0543899458363945,15,5,0,0.0625
length,"bp[50,100)",strict,12369.2,0.5923452931263335,True,normalized_ap,0.0625,0.11646817743462158,0.0045691425227231235,0.11350641168026959,0.11906705363130929,15,5,0,0.0625
length,"bp[50,100)",strict,12369.2,0.5923452931263335,True,balanced_accuracy,0.0625,0.05668605621867394,0.009303874856940201,0.04927555310582955,0.06394352205914605,15,5,0,0.075
length,"bp[50,100)",strict,12369.2,0.5923452931263335,True,f1,0.0625,0.02551677462496227,0.004326062798879662,0.022093522126969203,0.02905025182871593,15,5,0,0.0875
length,"bp[50,100)",strict,12369.2,0.5923452931263335,True,precision,0.0625,0.043203495590122126,0.010115578421625025,0.03527927256787669,0.05112480962228127,15,5,0,0.0875
length,"bp[50,100)",strict,12369.2,0.5923452931263335,True,recall,0.625,-0.004963429069763895,0.025130443973555096,-0.025178831225450185,0.015307293264486144,15,5,0,0.875
length,"bp[500,1000)",1hop,2483.2,0.6668604225981442,True,auprc,0.0625,0.015763974180526805,0.00522433094876891,0.012530467907915687,0.019723514060962465,15,5,0,0.075
length,"bp[500,1000)",1hop,2483.2,0.6668604225981442,True,auroc,0.0625,0.03818029686847978,0.006975709186519841,0.03297351241897212,0.04307182981618789,15,5,0,0.0625
length,"bp[500,1000)",1hop,2483.2,0.6668604225981442,True,normalized_ap,0.0625,0.04723301661189647,0.014454052860319188,0.038123395761699146,0.05801372849982691,15,5,0,0.075
length,"bp[500,1000)",1hop,2483.2,0.6668604225981442,True,balanced_accuracy,0.0625,0.10738241517476108,0.017508915951373053,0.09321025343357546,0.12081962621168611,15,5,0,0.075
length,"bp[500,1000)",1hop,2483.2,0.6668604225981442,True,f1,0.0625,0.0373931029358358,0.004714382794040378,0.033530193618538755,0.04082935753347737,15,5,0,0.0875
length,"bp[500,1000)",1hop,2483.2,0.6668604225981442,True,precision,0.0625,0.06256348366803914,0.011098130888603086,0.0534081123153883,0.07081525129337639,15,5,0,0.0875
length,"bp[500,1000)",1hop,2483.2,0.6668604225981442,True,recall,0.1875,-0.006955194137681568,0.008796645374147502,-0.013500875446034658,0.0006906732333388602,15,5,0,0.4375
length,"bp[500,1000)",strict,2483.2,0.6668604225981442,True,auprc,0.0625,0.015422885979555552,0.004781930069070945,0.011870187511513065,0.01968389439717989,15,5,0,0.0625
length,"bp[500,1000)",strict,2483.2,0.6668604225981442,True,auroc,0.0625,0.03344662033854955,0.005225567197791496,0.029168898448680806,0.03759689218085481,15,5,0,0.0625
length,"bp[500,1000)",strict,2483.2,0.6668604225981442,True,normalized_ap,0.0625,0.045723818441356756,0.011124576899426005,0.03714546204599067,0.05531859135972674,15,5,0,0.0625
length,"bp[500,1000)",strict,2483.2,0.6668604225981442,True,balanced_accuracy,0.0625,0.08776323999284526,0.01589335878844883,0.07397324476957111,0.09950538154737448,15,5,0,0.075
length,"bp[500,1000)",strict,2483.2,0.6668604225981442,True,f1,0.0625,0.03057491996951264,0.00426369505403946,0.027810517473905033,0.033748823258793775,15,5,0,0.0875
length,"bp[500,1000)",strict,2483.2,0.6668604225981442,True,precision,0.0625,0.05024004620407298,0.010616430733322121,0.04113351084995958,0.05808189583896618,15,5,0,0.0875
length,"bp[500,1000)",strict,2483.2,0.6668604225981442,True,recall,0.4375,-0.005310688780356261,0.013966789198464214,-0.015851056967402563,0.007054758380759605,15,5,0,0.875
start_complexity,high,1hop,20448.6,0.6271788721074114,True,auprc,0.0625,0.03362162779540326,0.003684711848970062,0.03041818816691675,0.03634838665549539,15,5,0,0.0625
start_complexity,high,1hop,20448.6,0.6271788721074114,True,auroc,0.0625,0.05590779045459886,0.004790281007436791,0.05215991124408922,0.059971742772381056,15,5,0,0.0625
start_complexity,high,1hop,20448.6,0.6271788721074114,True,normalized_ap,0.0625,0.09015293565808351,0.009262146802799177,0.08228910700824385,0.09724567884891534,15,5,0,0.0625
start_complexity,high,1hop,20448.6,0.6271788721074114,True,balanced_accuracy,0.0625,0.07352425523681513,0.013135798061612587,0.06249902744316318,0.08300357578414272,15,5,0,0.0625
start_complexity,high,1hop,20448.6,0.6271788721074114,True,f1,0.0625,0.030096736484014334,0.0046369763419842345,0.026653309148559196,0.03423754505196147,15,5,0,0.0625
start_complexity,high,1hop,20448.6,0.6271788721074114,True,precision,0.0625,0.0477606549493347,0.010396769375246903,0.039241988625916414,0.05530290416222342,15,5,0,0.0625
start_complexity,high,1hop,20448.6,0.6271788721074114,True,recall,0.875,-0.0017647463940147232,0.024324752573647333,-0.01947968032053027,0.01963153586626877,15,5,0,1.0
start_complexity,high,strict,20448.6,0.6271788721074114,True,auprc,0.0625,0.03021248236793396,0.0025068856144086983,0.028211940603009193,0.03217313431399359,15,5,0,0.0625
start_complexity,high,strict,20448.6,0.6271788721074114,True,auroc,0.0625,0.047372985497890915,0.004227620721747123,0.04421203436026351,0.05116541449735693,15,5,0,0.0625
start_complexity,high,strict,20448.6,0.6271788721074114,True,normalized_ap,0.0625,0.08115043912224287,0.007635171633451735,0.07494348211690455,0.08715476993856303,15,5,0,0.0625
start_complexity,high,strict,20448.6,0.6271788721074114,True,balanced_accuracy,0.0625,0.06472607184757813,0.010260438469287349,0.05765873156929744,0.07277081751396526,15,5,0,0.0625
start_complexity,high,strict,20448.6,0.6271788721074114,True,f1,0.0625,0.025779745721290145,0.003446334058164725,0.023386201731962472,0.028998195997161833,15,5,0,0.0625
start_complexity,high,strict,20448.6,0.6271788721074114,True,precision,0.0625,0.042089089945175864,0.008927020323842207,0.03610509767553188,0.04918560119593733,15,5,0,0.0625
start_complexity,high,strict,20448.6,0.6271788721074114,True,recall,0.625,-0.0036517193762552877,0.021356848453388276,-0.02003792453928953,0.014038209002217236,15,5,0,0.75
start_complexity,low,1hop,6395.0,0.6573985125792741,True,auprc,0.0625,0.04980648928566477,0.014678996833474683,0.041801966129396385,0.06145669058690272,15,5,0,0.0625
start_complexity,low,1hop,6395.0,0.6573985125792741,True,auroc,0.0625,0.07208261761103,0.012629704071961328,0.06557746960858181,0.08112688563283096,15,5,0,0.0625
start_complexity,low,1hop,6395.0,0.6573985125792741,True,normalized_ap,0.0625,0.1444555264755864,0.036769939591894035,0.12550288052435654,0.17295555173804253,15,5,0,0.0625
start_complexity,low,1hop,6395.0,0.6573985125792741,True,balanced_accuracy,0.0625,0.09288469739036105,0.014922276438063412,0.08084946657080419,0.10476304140730583,15,5,0,0.0625
start_complexity,low,1hop,6395.0,0.6573985125792741,True,f1,0.0625,0.037261017980316974,0.004541636019750132,0.03362127207100377,0.04097194946414347,15,5,0,0.0625
start_complexity,low,1hop,6395.0,0.6573985125792741,True,precision,0.0625,0.06189806518018221,0.01139875573349647,0.0526804960353066,0.07079839387753917,15,5,0,0.0625
start_complexity,low,1hop,6395.0,0.6573985125792741,True,recall,1.0,-0.0007145561084194619,0.009093314098606961,-0.00673381765939325,0.00726440725112476,15,5,0,1.0
start_complexity,low,strict,6395.0,0.6573985125792741,True,auprc,0.0625,0.041874502048510266,0.01151691052607374,0.03315562946735966,0.05229142961182873,15,5,0,0.0625
start_complexity,low,strict,6395.0,0.6573985125792741,True,auroc,0.0625,0.0563675018493461,0.007753778758518534,0.05076600012110687,0.06335235265691902,15,5,0,0.0625
start_complexity,low,strict,6395.0,0.6573985125792741,True,normalized_ap,0.0625,0.12117334770609135,0.02786720312815082,0.09955997523122517,0.14591572181797885,15,5,0,0.0625
start_complexity,low,strict,6395.0,0.6573985125792741,True,balanced_accuracy,0.0625,0.06337258747659863,0.011801995939281456,0.05376450076600477,0.07293396373752525,15,5,0,0.0625
start_complexity,low,strict,6395.0,0.6573985125792741,True,f1,0.0625,0.023759683767725415,0.0032709851595297454,0.021295240549353684,0.026441334860420974,15,5,0,0.0625
start_complexity,low,strict,6395.0,0.6573985125792741,True,precision,0.0625,0.04188495124716165,0.009168386219930168,0.03436265937649859,0.04912878734924237,15,5,0,0.0625
start_complexity,low,strict,6395.0,0.6573985125792741,True,recall,0.375,-0.004782178076928489,0.01112776461404689,-0.013445247495773685,0.004071893730412216,15,5,0,0.75
start_complexity,medium,1hop,7937.4,0.6412053756598967,True,auprc,0.0625,0.04742749382514079,0.0044701575701085565,0.04350604876413108,0.05073851492432577,15,5,0,0.0625
start_complexity,medium,1hop,7937.4,0.6412053756598967,True,auroc,0.0625,0.07018925515609298,0.005117543503330233,0.06559462107911464,0.07352873157992527,15,5,0,0.0625
start_complexity,medium,1hop,7937.4,0.6412053756598967,True,normalized_ap,0.0625,0.13206246740405253,0.01029364388891279,0.12290738915241617,0.138848675120123,15,5,0,0.0625
start_complexity,medium,1hop,7937.4,0.6412053756598967,True,balanced_accuracy,0.0625,0.09743327565908019,0.01223626045060823,0.08724630768212151,0.10650678494502343,15,5,0,0.0625
start_complexity,medium,1hop,7937.4,0.6412053756598967,True,f1,0.0625,0.04176384685951921,0.003658384417935507,0.038868130841610615,0.04445527383122774,15,5,0,0.0625
start_complexity,medium,1hop,7937.4,0.6412053756598967,True,precision,0.0625,0.06842317119439087,0.01127777727635648,0.0592253400500103,0.07724992880806235,15,5,0,0.0625
start_complexity,medium,1hop,7937.4,0.6412053756598967,True,recall,0.9375,0.0003426852403424293,0.010217145162635914,-0.00762255404070408,0.00889487389390892,15,5,0,1.0
start_complexity,medium,strict,7937.4,0.6412053756598967,True,auprc,0.0625,0.03805970360935324,0.0032198396287013405,0.03541415647174617,0.04034703833755591,15,5,0,0.0625
start_complexity,medium,strict,7937.4,0.6412053756598967,True,auroc,0.0625,0.053497785423707,0.00440112456075777,0.04972917484269996,0.05685366566675358,15,5,0,0.0625
start_complexity,medium,strict,7937.4,0.6412053756598967,True,normalized_ap,0.0625,0.10608466936445919,0.008608571164170343,0.09927143776497688,0.11249085633437687,15,5,0,0.0625
start_complexity,medium,strict,7937.4,0.6412053756598967,True,balanced_accuracy,0.0625,0.07246057753767664,0.011457617915597301,0.06306791542214688,0.0810562484958516,15,5,0,0.0625
start_complexity,medium,strict,7937.4,0.6412053756598967,True,f1,0.0625,0.030073576568914916,0.002858391683257078,0.027831877694115183,0.03223230778082726,15,5,0,0.0625
start_complexity,medium,strict,7937.4,0.6412053756598967,True,precision,0.0625,0.0500721441802103,0.01012293767690296,0.04178009695125965,0.05762497297297728,15,5,0,0.0625
start_complexity,medium,strict,7937.4,0.6412053756598967,True,recall,0.75,-0.0017642784795817083,0.011461886756468352,-0.009862123521308613,0.00788495475360717,15,5,0,0.75
sv_type,DEL,1hop,12663.8,0.0,False,class_recall,0.0625,0.16574607553390228,0.038056891123395054,0.13323865127263845,0.19353060736035824,15,5,0,0.125
sv_type,DEL,strict,12663.8,0.0,False,class_recall,0.0625,0.13590600058562105,0.03485275106242568,0.10835626383487774,0.16317737134529883,15,5,0,0.125
sv_type,INS,1hop,22117.2,1.0,False,class_recall,0.875,-0.0015312134106961232,0.017695660081231714,-0.014372861565276973,0.014018014254075669,15,5,0,0.875
sv_type,INS,strict,22117.2,1.0,False,class_recall,0.5625,-0.003679222182759186,0.016996008396417493,-0.016855329955776592,0.010488293670540941,15,5,0,0.5625
