sample,unit,context,in_hprc,mean_n,mean_prevalence,metric,mean,std,ci95_low,ci95_high,n_runs,n_folds,undefined_runs
NA20355,haplotype_1,1hop,False,3776.2,0.6157070337327308,auroc,0.05689668799033522,0.005486160839262287,0.05237223525457217,0.06174910524489088,15,5,0
NA20355,haplotype_1,strict,False,3776.2,0.6157070337327308,auprc,0.036284866589032135,0.0032764594002052043,0.033758743165979176,0.038982182284189,15,5,0
NA20355,haplotype_1,strict,False,3776.2,0.6157070337327308,auroc,0.04554767229672717,0.004887382763456272,0.041666934791517,0.049596677979736874,15,5,0
NA20355,haplotype_2,1hop,False,3737.2,0.6088769064537697,auprc,0.04406430818098477,0.004324968652662367,0.04005233118045816,0.047094942563385644,15,5,0
NA20355,haplotype_2,1hop,False,3737.2,0.6088769064537697,auroc,0.05587318390152409,0.0022672076242098264,0.05422662422833662,0.05756718037103666,15,5,0
NA20355,haplotype_2,strict,False,3737.2,0.6088769064537697,auprc,0.0365751728859497,0.004543298582875714,0.0328317191068868,0.04025225649247581,15,5,0
NA20355,haplotype_2,strict,False,3737.2,0.6088769064537697,auroc,0.044862998891365864,0.003431671499015118,0.042404895968536416,0.047861305447855246,15,5,0
NA20509,donor,1hop,False,5197.2,0.6234700896505594,auprc,0.040959268241932106,0.005210581745985528,0.03681779162708376,0.04520970620398478,15,5,0
NA20509,donor,1hop,False,5197.2,0.6234700896505594,auroc,0.05969920219014342,0.003259451260758985,0.05714703752801683,0.06213982304312517,15,5,0
NA20509,donor,strict,False,5197.2,0.6234700896505594,auprc,0.03447173300478711,0.004318546579200292,0.031008265766433306,0.03787116522596111,15,5,0
NA20509,donor,strict,False,5197.2,0.6234700896505594,auroc,0.04894997133161119,0.003482549891162121,0.04627345455741419,0.051562226438232224,15,5,0
NA20509,haplotype_1,1hop,False,3382.4,0.6234767688071299,auprc,0.04009113758179498,0.007047192633881406,0.034592339679863256,0.04599285155052067,15,5,0
NA20509,haplotype_1,1hop,False,3382.4,0.6234767688071299,auroc,0.05721588614546706,0.004575876642029334,0.05356608232582134,0.06101290585346636,15,5,0
NA20509,haplotype_1,strict,False,3382.4,0.6234767688071299,auprc,0.03346745356299587,0.006477812931103602,0.028147281606353346,0.03874189334909199,15,5,0
NA20509,haplotype_1,strict,False,3382.4,0.6234767688071299,auroc,0.04662164931342804,0.004354228403560736,0.04323978229589091,0.05010897491951335,15,5,0
NA20509,haplotype_2,1hop,False,3441.0,0.6268266632011366,auprc,0.03901478990204616,0.004555496802669446,0.035599281539780064,0.042752801620649095,15,5,0
NA20509,haplotype_2,1hop,False,3441.0,0.6268266632011366,auroc,0.05739857108756159,0.003003687734414731,0.055179938848527475,0.05962930900522118,15,5,0
NA20509,haplotype_2,strict,False,3441.0,0.6268266632011366,auprc,0.034481972990743334,0.0038593752262653792,0.03118055544467251,0.03744706947019657,15,5,0
NA20509,haplotype_2,strict,False,3441.0,0.6268266632011366,auroc,0.048928484334228986,0.003481881698686429,0.04605845379413476,0.05130067257474566,15,5,0
NA20847,donor,1hop,False,5166.6,0.625551459856679,auprc,0.04128368225468325,0.005060909378909146,0.03720874324667359,0.04544679133305684,15,5,0
NA20847,donor,1hop,False,5166.6,0.625551459856679,auroc,0.060032393319621465,0.0032837235213447175,0.05717971426696624,0.0624302566507729,15,5,0
NA20847,donor,strict,False,5166.6,0.625551459856679,auprc,0.03431424854325634,0.003441502741267996,0.03163417662639952,0.03711792681388953,15,5,0
NA20847,donor,strict,False,5166.6,0.625551459856679,auroc,0.047940323564139874,0.002337158443861249,0.046289866540734394,0.04949445229816798,15,5,0
NA20847,haplotype_1,1hop,False,3425.0,0.6273833980335891,auprc,0.03914944891341255,0.005646466712656441,0.033934836314855985,0.04350732352080419,15,5,0
NA20847,haplotype_1,1hop,False,3425.0,0.6273833980335891,auroc,0.056328418091948,0.004496190149977719,0.05260419522907869,0.059955738095830886,15,5,0
NA20847,haplotype_1,strict,False,3425.0,0.6273833980335891,auprc,0.0328871728893894,0.004175456200879356,0.02912533214467583,0.03587716709062509,15,5,0
NA20847,haplotype_1,strict,False,3425.0,0.6273833980335891,auroc,0.04578569570431275,0.003666009227243034,0.04309606858593919,0.04876235721752185,15,5,0
NA20847,haplotype_2,1hop,False,3392.6,0.6249691643198926,auprc,0.041094690120188945,0.005716814064738557,0.03647320813442105,0.0457914578336704,15,5,0
NA20847,haplotype_2,1hop,False,3392.6,0.6249691643198926,auroc,0.058792544955328395,0.003919506265962485,0.05549177459692257,0.0618244135749705,15,5,0
NA20847,haplotype_2,strict,False,3392.6,0.6249691643198926,auprc,0.034557730760851,0.004879795501345997,0.030781092877657,0.038713637002533906,15,5,0
NA20847,haplotype_2,strict,False,3392.6,0.6249691643198926,auroc,0.04747796650973201,0.0016308295731324895,0.04646721003871721,0.04851896077288151,15,5,0
NA21487,donor,1hop,False,6019.0,0.6153385100968625,auprc,0.042805741241817866,0.004239009741176574,0.0397432643577747,0.04621334049385287,15,5,0
NA21487,donor,1hop,False,6019.0,0.6153385100968625,auroc,0.05872336464606288,0.003365424481900303,0.056236407629512465,0.06134421331788282,15,5,0
NA21487,donor,strict,False,6019.0,0.6153385100968625,auprc,0.03664916957313334,0.0026300916413779926,0.034571537342081626,0.03858389137084428,15,5,0
NA21487,donor,strict,False,6019.0,0.6153385100968625,auroc,0.04712969738142341,0.0017131029095452494,0.04611426430957156,0.04820619588714038,15,5,0
NA21487,haplotype_1,1hop,False,3751.8,0.6180041800637325,auprc,0.042239788184510116,0.0065371436868887365,0.03755408612253747,0.04727070365002458,15,5,0
NA21487,haplotype_1,1hop,False,3751.8,0.6180041800637325,auroc,0.05781718964309974,0.005612120992537453,0.0536356112684027,0.06201802942542212,15,5,0
NA21487,haplotype_1,strict,False,3751.8,0.6180041800637325,auprc,0.03796177289110921,0.0053987976675675545,0.033547246419823026,0.04233298084567085,15,5,0
NA21487,haplotype_1,strict,False,3751.8,0.6180041800637325,auroc,0.04820738063724271,0.004617656533400136,0.044206661370626,0.051692210376322906,15,5,0
NA21487,haplotype_2,1hop,False,3801.0,0.6128834388520162,auprc,0.042697364148481264,0.004607101873900036,0.0390812617298398,0.04653682566428713,15,5,0
NA21487,haplotype_2,1hop,False,3801.0,0.6128834388520162,auroc,0.05700424687898085,0.003031705861596208,0.05448458103692651,0.05901130464978099,15,5,0
NA21487,haplotype_2,strict,False,3801.0,0.6128834388520162,auprc,0.0371202788829745,0.003990307187529438,0.03383552315344529,0.040419275031058376,15,5,0
NA21487,haplotype_2,strict,False,3801.0,0.6128834388520162,auroc,0.04677581995634829,0.0025214711937116634,0.04489348701882808,0.048794077496212486,15,5,0
NA24385,donor,1hop,True,5231.2,0.6227608717819688,auprc,0.04126922800800277,0.0060865137617429,0.03735085572701035,0.045785475248866656,15,5,0
NA24385,donor,1hop,True,5231.2,0.6227608717819688,auroc,0.058095830613465814,0.004531000547964368,0.05570412042270425,0.06111308956436228,15,5,0
NA24385,donor,strict,True,5231.2,0.6227608717819688,auprc,0.035928944311249676,0.00396627144791467,0.03268733749336179,0.038948019900416464,15,5,0
NA24385,donor,strict,True,5231.2,0.6227608717819688,auroc,0.048907949343229125,0.003218564099364414,0.046626776090997815,0.05147734144557354,15,5,0
NA24385,haplotype_1,1hop,True,3470.2,0.6259315782389848,auprc,0.03961537264314569,0.006796558425874994,0.03499434427917251,0.04504300144951064,15,5,0
NA24385,haplotype_1,1hop,True,3470.2,0.6259315782389848,auroc,0.056225567220778726,0.003913704315483384,0.05451225308808357,0.058880480204907285,15,5,0
NA24385,haplotype_1,strict,True,3470.2,0.6259315782389848,auprc,0.0350561859210021,0.0037192787458949898,0.03215862293546617,0.03814278428457652,15,5,0
NA24385,haplotype_1,strict,True,3470.2,0.6259315782389848,auroc,0.04759172876966241,0.0019432898528008646,0.04612391748498273,0.048810746418392274,15,5,0
NA24385,haplotype_2,1hop,True,3351.2,0.6214893449429255,auprc,0.042051138306995556,0.006880936882728721,0.03731757830725445,0.04729840284664867,15,5,0
NA24385,haplotype_2,1hop,True,3351.2,0.6214893449429255,auroc,0.057356183074363756,0.005342920477444332,0.05378597147794004,0.061141760316456906,15,5,0
NA24385,haplotype_2,strict,True,3351.2,0.6214893449429255,auprc,0.03726654955428023,0.007064581022996875,0.031305807011030924,0.04282794855756448,15,5,0
NA24385,haplotype_2,strict,True,3351.2,0.6214893449429255,auroc,0.04937782319926089,0.004206445731949841,0.04585972086695322,0.05237292908577334,15,5,0
