closure,fold,seed,stratum,feature_set,n,positive_prevalence,auprc,auroc,normalized_ap
strict,fold_d,20260806,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,106128,0.019297452133273028,0.027051559447538905,0.5649766762196147,0.007906686212993938
strict,fold_d,20260806,medium,coordinate_plus_frozen_sequence_fm,130953,0.015394836315319236,0.0743584775513683,0.5719137563152227,0.059885569780469015
strict,fold_d,20260806,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,130953,0.015394836315319236,0.07433392339037344,0.5713609608131497,0.059860631701835566
strict,fold_d,20260806,unassigned,coordinate_plus_frozen_sequence_fm,43,0.06976744186046512,0.06976744186046512,0.5,0.0
strict,fold_d,20260806,unassigned,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,43,0.06976744186046512,0.06976744186046512,0.5,0.0
1hop,fold_d,314159,high,coordinate_plus_frozen_sequence_fm,306197,0.03531713243434782,0.04740999119340909,0.5708820824807455,0.012535579479686657
1hop,fold_d,314159,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,306197,0.03531713243434782,0.06729055743379722,0.6345543551156372,0.03314397515956033
1hop,fold_d,314159,low,coordinate_plus_frozen_sequence_fm,106128,0.019297452133273028,0.027300309377917206,0.5620185025190958,0.008160330838389676
1hop,fold_d,314159,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,106128,0.019297452133273028,0.029577476665401583,0.6001585084415233,0.010482306336911409
1hop,fold_d,314159,medium,coordinate_plus_frozen_sequence_fm,130953,0.015394836315319236,0.0743584775513683,0.5719137563152227,0.059885569780469015
1hop,fold_d,314159,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,130953,0.015394836315319236,0.0749885396472841,0.579779347065769,0.060525483239340094
1hop,fold_d,314159,unassigned,coordinate_plus_frozen_sequence_fm,43,0.06976744186046512,0.06976744186046512,0.5,0.0
1hop,fold_d,314159,unassigned,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,43,0.06976744186046512,0.06976744186046512,0.5,0.0
strict,fold_d,314159,high,coordinate_plus_frozen_sequence_fm,306197,0.03531713243434782,0.04740999119340909,0.5708820824807455,0.012535579479686657
strict,fold_d,314159,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,306197,0.03531713243434782,0.05160877540921264,0.600481753718737,0.016888081588902145
strict,fold_d,314159,low,coordinate_plus_frozen_sequence_fm,106128,0.019297452133273028,0.027300309377917206,0.5620185025190958,0.008160330838389676
strict,fold_d,314159,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,106128,0.019297452133273028,0.0289970258759325,0.5735356816871637,0.009890433917764839
