feature_set,feature_access,temperature,validation_f1_threshold,n_train,n_validation,n_test,scope,chromosome,n,positive_fraction,threshold,auroc,auprc,accuracy,precision,recall,f1,nll,brier,ece,task,subtask,fold,seed,closure,context,balanced_accuracy,n_val,positive_prevalence,normalized_ap
frozen_pangenomefm,frozen topology-pretrained node embedding; current encoder has no nucleotide input,1.0763597764966837,0.676429415631293,1512340,802822,853363,all_test_chromosomes,all,853363,0.0240026811567879,0.676429415631293,0.5595960580039309,0.0365219962310196,0.9263865435928204,0.0495211747180251,0.1136064053117219,0.0689757384435255,0.640641052222809,0.2214137465209362,0.4319226691484112,p2,h3k27ac,fold_a,20260806,strict,strict,0.5299908167179107,802822,0.0240026811567879,0.0128272023216929
coordinate_plus_frozen_sequence_fm,C+S-FM: coordinate and frozen sequence-model embedding,0.7782785336073914,0.8319400680785933,1512340,802822,853363,all_test_chromosomes,all,853363,0.0240026811567879,0.8319400680785933,0.5304965287436729,0.0329857779965549,0.9615532897489112,0.058587594900444,0.0399355563149929,0.0474960081289011,0.5737065118068478,0.1894468333260009,0.3640747275408052,p2,h3k27ac,fold_a,20260806,strict,strict,0.5120770856207565,802822,0.0240026811567879,0.0092040179479326
coordinate_plus_frozen_pangenomefm,C+T: coordinate and frozen topology embedding; no nucleotide input,1.0656716600763707,0.6825467577195915,1512340,802822,853363,all_test_chromosomes,all,853363,0.0240026811567879,0.6825467577195915,0.5496527076310727,0.0359359402275477,0.929961809921452,0.0517150877513293,0.110628325928819,0.0704821150855365,0.6401402359942268,0.2212215310396822,0.4313888469714133,p2,h3k27ac,fold_a,20260806,strict,strict,0.5303699933361318,802822,0.0240026811567879,0.0122267334554807
coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,"C+S-FM+T: coordinate, frozen sequence-model, and topology embeddings",0.834899628674224,0.8175026267344685,1512340,802822,853363,all_test_chromosomes,all,853363,0.0240026811567879,0.8175026267344685,0.5411763577572989,0.03384685777576,0.9604060640079308,0.0602815784255403,0.0445247278230727,0.0512186903291025,0.5700380767079178,0.1876804419980142,0.3650758265925952,p2,h3k27ac,fold_a,20260806,strict,strict,0.513727520956969,802822,0.0240026811567879,0.0100862742437037
coordinate,"reference coordinate, node length, and constant orientation",7.860299517267286,0.5083366371364111,1512340,802822,853363,all_test_chromosomes,all,853363,0.0240026811567879,0.5083366371364111,0.5875939690901855,0.0394327830950431,0.9601213082826416,0.0724564503913153,0.0560464775667626,0.063203677705288,0.6929870158967435,0.2499198598777492,0.4759631674681459,p2,h3k27ac,fold_a,314159,1hop,1hop,0.5192008393981158,802822,0.0240026811567879,0.0158095741047153
sequence_kmer,mono/di/tri-nucleotide composition; no graph adjacency,0.4632849551721635,0.8338379856528764,1512340,802822,853363,all_test_chromosomes,all,853363,0.0240026811567879,0.8338379856528764,0.4895474018791869,0.0278157728803598,0.9625727855555022,0.056656346749226,0.0357369525948347,0.0438283986468281,0.5900350853585083,0.1948749697040729,0.3753900716522704,p2,h3k27ac,fold_a,314159,1hop,1hop,0.5105516959689187,802822,0.0240026811567879,0.0039068670066546
frozen_sequence_fm,S-FM: frozen pretrained sequence-model embedding only; no graph adjacency,0.7780356411026319,0.8340980958951846,1512340,802822,853363,all_test_chromosomes,all,853363,0.0240026811567879,0.8340980958951846,0.5270938883698101,0.0327277470876109,0.9619341358835573,0.0599838674195204,0.0399355563149929,0.0479484173505275,0.5724594701441772,0.1888722532327127,0.3634867875624171,p2,h3k27ac,fold_a,314159,1hop,1hop,0.5122721917584955,802822,0.0240026811567879,0.0089396412903719
frozen_pangenomefm,frozen topology-pretrained node embedding; current encoder has no nucleotide input,0.8502355738439408,0.7139317449049692,1512340,802822,853363,all_test_chromosomes,all,853363,0.0240026811567879,0.7139317449049692,0.563789422326476,0.0318344527347721,0.9395450705034084,0.0311115130686443,0.0503832446418981,0.0384687068997651,0.6383067758389018,0.2201940983037345,0.4253994337208187,p2,h3k27ac,fold_a,314159,1hop,1hop,0.5058977264415907,802822,0.0240026811567879,0.0080243781686477
coordinate_plus_frozen_sequence_fm,C+S-FM: coordinate and frozen sequence-model embedding,0.7782785336073914,0.8319400680785933,1512340,802822,853363,all_test_chromosomes,all,853363,0.0240026811567879,0.8319400680785933,0.5304965287436729,0.0329857779965549,0.9615532897489112,0.058587594900444,0.0399355563149929,0.0474960081289011,0.5737065118068478,0.1894468333260009,0.3640747275408052,p2,h3k27ac,fold_a,314159,1hop,1hop,0.5120770856207565,802822,0.0240026811567879,0.0092040179479326
coordinate_plus_frozen_pangenomefm,C+T: coordinate and frozen topology embedding; no nucleotide input,0.8199580497852318,0.7328117841413608,1512340,802822,853363,all_test_chromosomes,all,853363,0.0240026811567879,0.7328117841413608,0.5702358453843005,0.0331841722080595,0.9486478790385804,0.036096203538064,0.0443294439291119,0.0397914019019238,0.6289751429440374,0.2158740241715163,0.4198653207430442,p2,h3k27ac,fold_a,314159,1hop,1hop,0.5076086034360765,802822,0.0240026811567879,0.0094072912640312
coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,"C+S-FM+T: coordinate, frozen sequence-model, and topology embeddings",0.7761183644965027,0.8454441887534098,1512340,802822,853363,all_test_chromosomes,all,853363,0.0240026811567879,0.8454441887534098,0.5338421989957791,0.0332749805922663,0.9619071836955668,0.0706940874035989,0.0483327637553092,0.0574129382086003,0.5614261083124434,0.1835054641318252,0.3556256034600303,p2,h3k27ac,fold_a,314159,1hop,1hop,0.5163537317960103,802822,0.0240026811567879,0.0095003328968856
coordinate,"reference coordinate, node length, and constant orientation",7.860299517267286,0.5083366371364111,1512340,802822,853363,all_test_chromosomes,all,853363,0.0240026811567879,0.5083366371364111,0.5875939690901855,0.0394327830950431,0.9601213082826416,0.0724564503913153,0.0560464775667626,0.063203677705288,0.6929870158967435,0.2499198598777492,0.4759631674681459,p2,h3k27ac,fold_a,314159,strict,strict,0.5192008393981158,802822,0.0240026811567879,0.0158095741047153
sequence_kmer,mono/di/tri-nucleotide composition; no graph adjacency,0.4632849551721635,0.8338379856528764,1512340,802822,853363,all_test_chromosomes,all,853363,0.0240026811567879,0.8338379856528764,0.4895474018791869,0.0278157728803598,0.9625727855555022,0.056656346749226,0.0357369525948347,0.0438283986468281,0.5900350853585083,0.1948749697040729,0.3753900716522704,p2,h3k27ac,fold_a,314159,strict,strict,0.5105516959689187,802822,0.0240026811567879,0.0039068670066546
frozen_sequence_fm,S-FM: frozen pretrained sequence-model embedding only; no graph adjacency,0.7780356411026319,0.8340980958951846,1512340,802822,853363,all_test_chromosomes,all,853363,0.0240026811567879,0.8340980958951846,0.5270938883698101,0.0327277470876109,0.9619341358835573,0.0599838674195204,0.0399355563149929,0.0479484173505275,0.5724594701441772,0.1888722532327127,0.3634867875624171,p2,h3k27ac,fold_a,314159,strict,strict,0.5122721917584955,802822,0.0240026811567879,0.0089396412903719
frozen_pangenomefm,frozen topology-pretrained node embedding; current encoder has no nucleotide input,1.2667655185565672,0.7563928202358068,1512340,802822,853363,all_test_chromosomes,all,853363,0.0240026811567879,0.7563928202358068,0.5384648096877936,0.0346512239101804,0.9653055030508704,0.0910720688418788,0.0496021090660547,0.0642245330130535,0.6537635210939661,0.2294971951988471,0.4431825481970208,p2,h3k27ac,fold_a,314159,strict,strict,0.5187137430355728,802822,0.0240026811567879,0.0109104221372386
coordinate_plus_frozen_sequence_fm,C+S-FM: coordinate and frozen sequence-model embedding,0.7782785336073914,0.8319400680785933,1512340,802822,853363,all_test_chromosomes,all,853363,0.0240026811567879,0.8319400680785933,0.5304965287436729,0.0329857779965549,0.9615532897489112,0.058587594900444,0.0399355563149929,0.0474960081289011,0.5737065118068478,0.1894468333260009,0.3640747275408052,p2,h3k27ac,fold_a,314159,strict,strict,0.5120770856207565,802822,0.0240026811567879,0.0092040179479326
